#Software: unstable (commit nogit)
#Command: breakdancer-max -o Drosophila_subobscura_NC_048534.1 Puntos_rotura/OF58_puntos_rotura_bwamem2.cfg 
#Library Statistics:
#OF58_mate_proc_dupmarc_bwamem2.bam	mean:308.84	std:106.42	uppercutoff:706.3	lowercutoff:0	readlen:99.5	library:OF58	reflen:25941696	seqcov:39.4298	phycov:61.1935	1:8748	2:30816	4:27194	8:8281	32:47458
#Chr1	Pos1	Orientation1	Chr2	Pos2	Orientation2	Type	Size	Score	num_Reads	num_Reads_lib	OF58_mate_proc_dupmarc_bwamem2.bam
Drosophila_subobscura_NC_048534.1	14310059	35+0-	Drosophila_subobscura_NC_048534.1	14310789	0+35-	DEL	807	99	35	OF58_mate_proc_dupmarc_bwamem2.bam|35	0.12
Drosophila_subobscura_NC_048534.1	7772887	49+0-	Drosophila_subobscura_NC_048534.1	14722269	48+53-	INV	6948660	99	48	OF58_mate_proc_dupmarc_bwamem2.bam|48	2.00
Drosophila_subobscura_NC_048534.1	14308520	0+6-	Drosophila_subobscura_NC_048534.1	14371300	0+7-	INV	62363	98	5	OF58_mate_proc_dupmarc_bwamem2.bam|5	1.86
Drosophila_subobscura_NC_048534.1	14331826	10+0-	Drosophila_subobscura_NC_048534.1	14332142	0+10-	DEL	426	99	10	OF58_mate_proc_dupmarc_bwamem2.bam|10	0.28
Drosophila_subobscura_NC_048534.1	14334629	37+2-	Drosophila_subobscura_NC_048534.1	14335412	0+37-	DEL	858	99	37	OF58_mate_proc_dupmarc_bwamem2.bam|37	NA
Drosophila_subobscura_NC_048534.1	14366331	43+0-	Drosophila_subobscura_NC_048534.1	14366953	0+43-	DEL	710	99	43	OF58_mate_proc_dupmarc_bwamem2.bam|43	NA
Drosophila_subobscura_NC_048534.1	14417343	36+0-	Drosophila_subobscura_NC_048534.1	14418096	0+36-	DEL	840	99	36	OF58_mate_proc_dupmarc_bwamem2.bam|36	0.09
Drosophila_subobscura_NC_048534.1	14523000	40+0-	Drosophila_subobscura_NC_048534.1	14523754	3+36-	DEL	806	99	34	OF58_mate_proc_dupmarc_bwamem2.bam|34	0.01
Drosophila_subobscura_NC_048534.1	14611382	3+2-	Drosophila_subobscura_NC_048534.1	14611605	3+2-	INV	-229	37	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	14616752	2+3-	Drosophila_subobscura_NC_048534.1	14616799	2+3-	INV	-237	47	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	14625230	44+0-	Drosophila_subobscura_NC_048534.1	14625986	0+45-	DEL	815	99	44	OF58_mate_proc_dupmarc_bwamem2.bam|44	0.02
Drosophila_subobscura_NC_048534.1	14762401	39+0-	Drosophila_subobscura_NC_048534.1	14763079	0+40-	DEL	759	99	39	OF58_mate_proc_dupmarc_bwamem2.bam|39	0.51
Drosophila_subobscura_NC_048534.1	14765338	43+0-	Drosophila_subobscura_NC_048534.1	14766971	0+44-	DEL	1683	99	43	OF58_mate_proc_dupmarc_bwamem2.bam|43	0.13
Drosophila_subobscura_NC_048534.1	14777406	2+2-	Drosophila_subobscura_NC_048534.1	14777488	2+2-	INV	-253	45	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	14876555	3+0-	Drosophila_subobscura_NC_048534.1	14877105	1+2-	DEL	448	35	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.41
Drosophila_subobscura_NC_048534.1	14991416	0+4-	Drosophila_subobscura_NC_048534.1	14991474	0+4-	INV	-187	46	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	15028864	53+58-	Drosophila_subobscura_NC_048534.1	15029766	53+58-	INV	-245	34	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	NA
Drosophila_subobscura_NC_048534.1	15148827	2+2-	Drosophila_subobscura_NC_048534.1	15148904	2+2-	INV	-239	55	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	15255053	61+48-	Drosophila_subobscura_NC_048534.1	15255803	61+48-	INV	226	99	54	OF58_mate_proc_dupmarc_bwamem2.bam|54	NA
Drosophila_subobscura_NC_048534.1	15276759	49+0-	Drosophila_subobscura_NC_048534.1	15282277	0+46-	DEL	5563	99	46	OF58_mate_proc_dupmarc_bwamem2.bam|46	0.10
Drosophila_subobscura_NC_048534.1	15327083	61+0-	Drosophila_subobscura_NC_048534.1	15328344	1+57-	DEL	1330	99	56	OF58_mate_proc_dupmarc_bwamem2.bam|56	0.08
Drosophila_subobscura_NC_048534.1	15369918	5+2-	Drosophila_subobscura_NC_048534.1	15370021	5+2-	ITX	-255	37	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	15486426	41+0-	Drosophila_subobscura_NC_048534.1	15503301	0+41-	DEL	16962	99	41	OF58_mate_proc_dupmarc_bwamem2.bam|41	0.08
Drosophila_subobscura_NC_048534.1	15529812	0+40-	Drosophila_subobscura_NC_048534.1	15533775	44+0-	ITX	3260	99	40	OF58_mate_proc_dupmarc_bwamem2.bam|40	2.02
Drosophila_subobscura_NC_048534.1	15532215	10+9-	Drosophila_subobscura_NC_048534.1	15537143	30+0-	ITX	4343	94	7	OF58_mate_proc_dupmarc_bwamem2.bam|7	1.95
Drosophila_subobscura_NC_048534.1	15532458	10+9-	Drosophila_subobscura_NC_048534.1	15537605	0+8-	DEL	5130	99	8	OF58_mate_proc_dupmarc_bwamem2.bam|8	2.01
Drosophila_subobscura_NC_048534.1	15537143	30+0-	Drosophila_subobscura_NC_048534.1	15549477	0+25-	DEL	12370	99	23	OF58_mate_proc_dupmarc_bwamem2.bam|23	0.80
Drosophila_subobscura_NC_048534.1	15538827	0+9-	Drosophila_subobscura_NC_048534.1	15546835	7+0-	ITX	7444	99	7	OF58_mate_proc_dupmarc_bwamem2.bam|7	0.30
Drosophila_subobscura_NC_048534.1	15586409	0+4-	Drosophila_subobscura_NC_048534.1	15586456	0+4-	INV	-217	47	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	15767931	38+0-	Drosophila_subobscura_NC_048534.1	15768736	0+38-	DEL	870	99	38	OF58_mate_proc_dupmarc_bwamem2.bam|38	0.15
Drosophila_subobscura_NC_048534.1	11126489	0+2-	Drosophila_subobscura_NC_048534.1	16314270	0+22-	INV	5187372	42	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	2.02
Drosophila_subobscura_NC_048534.1	16225336	3+2-	Drosophila_subobscura_NC_048534.1	16225392	3+2-	INV	-224	47	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	16329767	39+0-	Drosophila_subobscura_NC_048534.1	16330501	0+37-	DEL	819	99	37	OF58_mate_proc_dupmarc_bwamem2.bam|37	0.04
Drosophila_subobscura_NC_048534.1	16374848	40+0-	Drosophila_subobscura_NC_048534.1	16375592	0+41-	DEL	794	99	40	OF58_mate_proc_dupmarc_bwamem2.bam|40	0.06
Drosophila_subobscura_NC_048534.1	16399232	3+3-	Drosophila_subobscura_NC_048534.1	16405501	4+0-	ITX	5723	58	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	0.57
Drosophila_subobscura_NC_048534.1	16399344	3+3-	Drosophila_subobscura_NC_048534.1	16405619	0+11-	DEL	6306	36	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	0.67
Drosophila_subobscura_NC_048534.1	16433649	4+3-	Drosophila_subobscura_NC_048534.1	16433806	4+3-	ITX	-265	46	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	NA
Drosophila_subobscura_NC_048534.1	16518136	55+0-	Drosophila_subobscura_NC_048534.1	16518885	0+55-	DEL	836	99	55	OF58_mate_proc_dupmarc_bwamem2.bam|55	0.07
Drosophila_subobscura_NC_048534.1	15369315	3+4-	Drosophila_subobscura_NC_048534.1	16691683	4+10-	DEL	1322359	41	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	1.94
Drosophila_subobscura_NC_048534.1	16627083	12+17-	Drosophila_subobscura_NC_048534.1	16690978	19+13-	DEL	63920	99	12	OF58_mate_proc_dupmarc_bwamem2.bam|12	2.02
Drosophila_subobscura_NC_048534.1	16626692	12+17-	Drosophila_subobscura_NC_048534.1	16690454	27+1-	ITX	63153	99	13	OF58_mate_proc_dupmarc_bwamem2.bam|13	2.01
Drosophila_subobscura_NC_048534.1	16608293	9+36-	Drosophila_subobscura_NC_048534.1	16626503	8+0-	INV	17911	87	5	OF58_mate_proc_dupmarc_bwamem2.bam|5	2.05
Drosophila_subobscura_NC_048534.1	16608293	9+36-	Drosophila_subobscura_NC_048534.1	16690911	0+5-	INV	82337	99	5	OF58_mate_proc_dupmarc_bwamem2.bam|5	2.03
Drosophila_subobscura_NC_048534.1	16642456	48+0-	Drosophila_subobscura_NC_048534.1	16644033	2+47-	DEL	1662	99	47	OF58_mate_proc_dupmarc_bwamem2.bam|47	0.33
Drosophila_subobscura_NC_048534.1	16676741	1+16-	Drosophila_subobscura_NC_048534.1	16680689	26+0-	ITX	3305	99	16	OF58_mate_proc_dupmarc_bwamem2.bam|16	1.27
Drosophila_subobscura_NC_048534.1	16763368	51+0-	Drosophila_subobscura_NC_048534.1	16764100	1+48-	DEL	810	99	48	OF58_mate_proc_dupmarc_bwamem2.bam|48	0.43
Drosophila_subobscura_NC_048534.1	16796764	2+5-	Drosophila_subobscura_NC_048534.1	16799219	5+0-	ITX	1911	91	5	OF58_mate_proc_dupmarc_bwamem2.bam|5	1.88
Drosophila_subobscura_NC_048534.1	16800167	2+0-	Drosophila_subobscura_NC_048534.1	16800652	1+2-	DEL	430	37	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.96
Drosophila_subobscura_NC_048534.1	16852895	12+0-	Drosophila_subobscura_NC_048534.1	16857846	12+12-	DEL	4947	99	12	OF58_mate_proc_dupmarc_bwamem2.bam|12	1.84
Drosophila_subobscura_NC_048534.1	16853049	0+13-	Drosophila_subobscura_NC_048534.1	16858021	12+12-	ITX	4330	99	12	OF58_mate_proc_dupmarc_bwamem2.bam|12	1.76
Drosophila_subobscura_NC_048534.1	16677153	7+1-	Drosophila_subobscura_NC_048534.1	17325676	6+8-	DEL	648497	99	7	OF58_mate_proc_dupmarc_bwamem2.bam|7	2.02
Drosophila_subobscura_NC_048534.1	17128488	53+0-	Drosophila_subobscura_NC_048534.1	17128889	0+54-	DEL	484	99	53	OF58_mate_proc_dupmarc_bwamem2.bam|53	0.07
Drosophila_subobscura_NC_048534.1	17185015	6+0-	Drosophila_subobscura_NC_048534.1	17201933	0+9-	DEL	16826	91	6	OF58_mate_proc_dupmarc_bwamem2.bam|6	0.04
Drosophila_subobscura_NC_048534.1	17235828	32+0-	Drosophila_subobscura_NC_048534.1	17236550	0+40-	DEL	766	99	31	OF58_mate_proc_dupmarc_bwamem2.bam|31	0.34
Drosophila_subobscura_NC_048534.1	17241933	47+0-	Drosophila_subobscura_NC_048534.1	17242725	0+48-	DEL	874	99	46	OF58_mate_proc_dupmarc_bwamem2.bam|46	0.10
Drosophila_subobscura_NC_048534.1	17286401	45+0-	Drosophila_subobscura_NC_048534.1	17287137	0+44-	DEL	822	99	44	OF58_mate_proc_dupmarc_bwamem2.bam|44	0.16
Drosophila_subobscura_NC_048534.1	17422935	58+0-	Drosophila_subobscura_NC_048534.1	17423665	0+57-	DEL	827	99	56	OF58_mate_proc_dupmarc_bwamem2.bam|56	0.04
Drosophila_subobscura_NC_048534.1	17516632	51+0-	Drosophila_subobscura_NC_048534.1	17517132	0+51-	DEL	578	99	51	OF58_mate_proc_dupmarc_bwamem2.bam|51	0.36
Drosophila_subobscura_NC_048534.1	17530337	44+0-	Drosophila_subobscura_NC_048534.1	17532821	1+50-	DEL	2588	99	40	OF58_mate_proc_dupmarc_bwamem2.bam|40	0.09
Drosophila_subobscura_NC_048534.1	17535714	30+0-	Drosophila_subobscura_NC_048534.1	17536257	21+30-	INV	57	99	29	OF58_mate_proc_dupmarc_bwamem2.bam|29	0.44
Drosophila_subobscura_NC_048534.1	3577226	66+73-	Drosophila_subobscura_NC_048534.1	18027890	13+0-	INV	14450689	50	4	OF58_mate_proc_dupmarc_bwamem2.bam|4	2.01
Drosophila_subobscura_NC_048534.1	17559702	51+0-	Drosophila_subobscura_NC_048534.1	17563950	0+52-	DEL	4317	99	51	OF58_mate_proc_dupmarc_bwamem2.bam|51	0.02
Drosophila_subobscura_NC_048534.1	17584837	2+0-	Drosophila_subobscura_NC_048534.1	17585466	0+2-	DEL	546	42	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	2.07
Drosophila_subobscura_NC_048534.1	17592317	45+0-	Drosophila_subobscura_NC_048534.1	17593070	1+46-	DEL	825	99	45	OF58_mate_proc_dupmarc_bwamem2.bam|45	0.07
Drosophila_subobscura_NC_048534.1	17664980	31+0-	Drosophila_subobscura_NC_048534.1	17665731	0+31-	DEL	786	99	31	OF58_mate_proc_dupmarc_bwamem2.bam|31	0.07
Drosophila_subobscura_NC_048534.1	17833148	29+27-	Drosophila_subobscura_NC_048534.1	17833692	29+27-	ITX	-302	35	4	OF58_mate_proc_dupmarc_bwamem2.bam|4	NA
Drosophila_subobscura_NC_048534.1	17835786	52+1-	Drosophila_subobscura_NC_048534.1	17839426	2+28-	DEL	3764	99	28	OF58_mate_proc_dupmarc_bwamem2.bam|28	0.02
Drosophila_subobscura_NC_048534.1	17927824	60+0-	Drosophila_subobscura_NC_048534.1	17928805	0+60-	DEL	1041	99	60	OF58_mate_proc_dupmarc_bwamem2.bam|60	0.06
Drosophila_subobscura_NC_048534.1	17931578	56+16-	Drosophila_subobscura_NC_048534.1	17932157	1+56-	DEL	815	99	56	OF58_mate_proc_dupmarc_bwamem2.bam|56	0.80
Drosophila_subobscura_NC_048534.1	17969012	9+0-	Drosophila_subobscura_NC_048534.1	17971618	0+8-	DEL	2601	99	8	OF58_mate_proc_dupmarc_bwamem2.bam|8	0.16
Drosophila_subobscura_NC_048534.1	18003608	4+0-	Drosophila_subobscura_NC_048534.1	18003661	4+0-	INV	-267	60	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	18010572	44+0-	Drosophila_subobscura_NC_048534.1	18011041	0+44-	DEL	553	99	44	OF58_mate_proc_dupmarc_bwamem2.bam|44	0.32
Drosophila_subobscura_NC_048534.1	18027278	30+0-	Drosophila_subobscura_NC_048534.1	18028029	0+30-	DEL	778	99	30	OF58_mate_proc_dupmarc_bwamem2.bam|30	0.94
Drosophila_subobscura_NC_048534.1	18071860	46+0-	Drosophila_subobscura_NC_048534.1	18072567	0+47-	DEL	777	99	45	OF58_mate_proc_dupmarc_bwamem2.bam|45	0.11
Drosophila_subobscura_NC_048534.1	18234942	51+2-	Drosophila_subobscura_NC_048534.1	18236518	0+51-	DEL	1657	99	51	OF58_mate_proc_dupmarc_bwamem2.bam|51	0.05
Drosophila_subobscura_NC_048534.1	18252769	40+0-	Drosophila_subobscura_NC_048534.1	18253539	1+40-	DEL	809	99	40	OF58_mate_proc_dupmarc_bwamem2.bam|40	0.35
Drosophila_subobscura_NC_048534.1	18306781	59+0-	Drosophila_subobscura_NC_048534.1	18307508	0+59-	DEL	805	99	59	OF58_mate_proc_dupmarc_bwamem2.bam|59	0.01
Drosophila_subobscura_NC_048534.1	18538070	3+0-	Drosophila_subobscura_NC_048534.1	18538560	0+3-	DEL	440	46	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	1.06
Drosophila_subobscura_NC_048534.1	18671473	17+0-	Drosophila_subobscura_NC_048534.1	18671892	1+17-	DEL	493	99	17	OF58_mate_proc_dupmarc_bwamem2.bam|17	0.24
Drosophila_subobscura_NC_048534.1	18731084	27+0-	Drosophila_subobscura_NC_048534.1	18732083	1+27-	DEL	1091	99	27	OF58_mate_proc_dupmarc_bwamem2.bam|27	0.05
Drosophila_subobscura_NC_048534.1	18765359	16+9-	Drosophila_subobscura_NC_048534.1	18766455	6+0-	ITX	513	91	6	OF58_mate_proc_dupmarc_bwamem2.bam|6	1.57
Drosophila_subobscura_NC_048534.1	18765525	16+9-	Drosophila_subobscura_NC_048534.1	18766683	0+16-	DEL	1183	99	14	OF58_mate_proc_dupmarc_bwamem2.bam|14	1.79
Drosophila_subobscura_NC_048534.1	606914	12+0-	Drosophila_subobscura_NC_048534.1	19484944	12+18-	INV	18877738	99	12	OF58_mate_proc_dupmarc_bwamem2.bam|12	1.99
Drosophila_subobscura_NC_048534.1	607359	0+18-	Drosophila_subobscura_NC_048534.1	19484944	12+18-	INV	18877320	99	18	OF58_mate_proc_dupmarc_bwamem2.bam|18	1.99
Drosophila_subobscura_NC_048534.1	19116404	0+4-	Drosophila_subobscura_NC_048534.1	19116467	0+4-	INV	-220	58	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	19151569	2+0-	Drosophila_subobscura_NC_048534.1	19152131	0+2-	DEL	459	46	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.58
Drosophila_subobscura_NC_048534.1	19207243	1+2-	Drosophila_subobscura_NC_048534.1	19207398	0+2-	INV	-126	50	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.25
Drosophila_subobscura_NC_048534.1	19332587	32+0-	Drosophila_subobscura_NC_048534.1	19349519	1+32-	DEL	17011	99	32	OF58_mate_proc_dupmarc_bwamem2.bam|32	0.08
Drosophila_subobscura_NC_048534.1	19506384	3+0-	Drosophila_subobscura_NC_048534.1	19506917	0+5-	DEL	458	36	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	1.09
Drosophila_subobscura_NC_048534.1	19517639	42+0-	Drosophila_subobscura_NC_048534.1	19518382	0+46-	DEL	792	99	42	OF58_mate_proc_dupmarc_bwamem2.bam|42	0.09
Drosophila_subobscura_NC_048534.1	19521040	13+0-	Drosophila_subobscura_NC_048534.1	19521369	40+13-	DEL	462	99	13	OF58_mate_proc_dupmarc_bwamem2.bam|13	0.15
Drosophila_subobscura_NC_048534.1	19586148	3+2-	Drosophila_subobscura_NC_048534.1	19586262	3+2-	INV	-194	42	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	19600060	26+0-	Drosophila_subobscura_NC_048534.1	19600865	0+25-	DEL	833	99	25	OF58_mate_proc_dupmarc_bwamem2.bam|25	0.26
Drosophila_subobscura_NC_048534.1	20038205	52+1-	Drosophila_subobscura_NC_048534.1	20038926	0+50-	DEL	777	99	50	OF58_mate_proc_dupmarc_bwamem2.bam|50	0.06
Drosophila_subobscura_NC_048534.1	20258354	2+19-	Drosophila_subobscura_NC_048534.1	20262927	18+1-	ITX	3977	99	18	OF58_mate_proc_dupmarc_bwamem2.bam|18	1.12
Drosophila_subobscura_NC_048534.1	20315471	2+0-	Drosophila_subobscura_NC_048534.1	20316061	0+2-	DEL	526	36	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	2.37
Drosophila_subobscura_NC_048534.1	20332136	12+17-	Drosophila_subobscura_NC_048534.1	20334063	7+8-	DEL	1962	72	8	OF58_mate_proc_dupmarc_bwamem2.bam|8	2.20
Drosophila_subobscura_NC_048534.1	20332176	0+10-	Drosophila_subobscura_NC_048534.1	20334167	7+8-	ITX	1417	99	7	OF58_mate_proc_dupmarc_bwamem2.bam|7	1.90
Drosophila_subobscura_NC_048534.1	18010630	0+4-	Drosophila_subobscura_NC_048534.1	20561380	40+35-	ITX	2549887	39	4	OF58_mate_proc_dupmarc_bwamem2.bam|4	1.98
Drosophila_subobscura_NC_048534.1	20350548	6+0-	Drosophila_subobscura_NC_048534.1	20363906	2+3-	DEL	13266	48	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	1.78
Drosophila_subobscura_NC_048534.1	20350921	0+2-	Drosophila_subobscura_NC_048534.1	20364015	2+3-	ITX	12574	53	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.78
Drosophila_subobscura_NC_048534.1	20433204	15+9-	Drosophila_subobscura_NC_048534.1	20433391	15+9-	ITX	-275	99	9	OF58_mate_proc_dupmarc_bwamem2.bam|9	NA
Drosophila_subobscura_NC_048534.1	20454403	18+9-	Drosophila_subobscura_NC_048534.1	20456772	4+0-	ITX	1772	39	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	1.87
Drosophila_subobscura_NC_048534.1	20454403	18+9-	Drosophila_subobscura_NC_048534.1	20456943	5+0-	ITX	1897	70	5	OF58_mate_proc_dupmarc_bwamem2.bam|5	1.87
Drosophila_subobscura_NC_048534.1	20454663	18+9-	Drosophila_subobscura_NC_048534.1	20457148	2+18-	DEL	2551	99	18	OF58_mate_proc_dupmarc_bwamem2.bam|18	1.96
Drosophila_subobscura_NC_048534.1	20488668	4+0-	Drosophila_subobscura_NC_048534.1	20488781	4+0-	INV	-257	43	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	20541614	39+0-	Drosophila_subobscura_NC_048534.1	20542348	0+39-	DEL	826	99	39	OF58_mate_proc_dupmarc_bwamem2.bam|39	0.04
Drosophila_subobscura_NC_048534.1	20566517	44+0-	Drosophila_subobscura_NC_048534.1	20568139	1+45-	DEL	1684	99	44	OF58_mate_proc_dupmarc_bwamem2.bam|44	0.05
Drosophila_subobscura_NC_048534.1	20768722	48+0-	Drosophila_subobscura_NC_048534.1	20769265	0+47-	DEL	607	99	47	OF58_mate_proc_dupmarc_bwamem2.bam|47	0.56
Drosophila_subobscura_NC_048534.1	20813381	3+0-	Drosophila_subobscura_NC_048534.1	20813973	0+6-	DEL	478	41	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	0.81
Drosophila_subobscura_NC_048534.1	20813657	4+0-	Drosophila_subobscura_NC_048534.1	20813973	0+6-	DEL	419	34	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	0.36
Drosophila_subobscura_NC_048534.1	17326984	0+3-	Drosophila_subobscura_NC_048534.1	21126489	13+8-	INV	3799160	51	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.99
Drosophila_subobscura_NC_048534.1	21033601	3+2-	Drosophila_subobscura_NC_048534.1	21033765	3+2-	INV	-250	40	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	21111804	46+0-	Drosophila_subobscura_NC_048534.1	21113411	2+46-	DEL	1677	99	45	OF58_mate_proc_dupmarc_bwamem2.bam|45	0.06
Drosophila_subobscura_NC_048534.1	21125227	47+32-	Drosophila_subobscura_NC_048534.1	21125586	47+32-	ITX	-245	99	15	OF58_mate_proc_dupmarc_bwamem2.bam|15	NA
Drosophila_subobscura_NC_048534.1	21203361	40+0-	Drosophila_subobscura_NC_048534.1	21204099	1+40-	DEL	807	99	40	OF58_mate_proc_dupmarc_bwamem2.bam|40	0.04
Drosophila_subobscura_NC_048534.1	21288939	39+0-	Drosophila_subobscura_NC_048534.1	21289768	1+38-	DEL	862	99	38	OF58_mate_proc_dupmarc_bwamem2.bam|38	0.21
Drosophila_subobscura_NC_048534.1	21298018	16+0-	Drosophila_subobscura_NC_048534.1	21306756	16+0-	INV	8471	99	16	OF58_mate_proc_dupmarc_bwamem2.bam|16	1.86
Drosophila_subobscura_NC_048534.1	21299200	8+0-	Drosophila_subobscura_NC_048534.1	21305753	8+23-	INV	6002	99	8	OF58_mate_proc_dupmarc_bwamem2.bam|8	1.92
Drosophila_subobscura_NC_048534.1	21299547	0+23-	Drosophila_subobscura_NC_048534.1	21305753	8+23-	INV	5974	99	23	OF58_mate_proc_dupmarc_bwamem2.bam|23	1.94
Drosophila_subobscura_NC_048534.1	21413452	29+1-	Drosophila_subobscura_NC_048534.1	21414168	0+26-	DEL	806	99	26	OF58_mate_proc_dupmarc_bwamem2.bam|26	0.06
Drosophila_subobscura_NC_048534.1	21514244	2+2-	Drosophila_subobscura_NC_048534.1	21514252	2+2-	INV	-241	51	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	21516386	51+0-	Drosophila_subobscura_NC_048534.1	21517129	0+50-	DEL	828	99	49	OF58_mate_proc_dupmarc_bwamem2.bam|49	0.05
Drosophila_subobscura_NC_048534.1	2702258	39+66-	Drosophila_subobscura_NC_048534.1	21565756	10+21-	INV	15719304	82	6	OF58_mate_proc_dupmarc_bwamem2.bam|6	2.01
Drosophila_subobscura_NC_048534.1	2702258	39+66-	Drosophila_subobscura_NC_048534.1	21565981	0+9-	DEL	18863656	74	6	OF58_mate_proc_dupmarc_bwamem2.bam|6	2.01
Drosophila_subobscura_NC_048534.1	21564627	6+0-	Drosophila_subobscura_NC_048534.1	21565163	10+21-	DEL	505	48	6	OF58_mate_proc_dupmarc_bwamem2.bam|6	2.83
Drosophila_subobscura_NC_048534.1	21647130	43+0-	Drosophila_subobscura_NC_048534.1	21648756	0+42-	DEL	1710	99	41	OF58_mate_proc_dupmarc_bwamem2.bam|41	0.04
Drosophila_subobscura_NC_048534.1	21709109	2+0-	Drosophila_subobscura_NC_048534.1	21709630	0+2-	DEL	481	31	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.92
Drosophila_subobscura_NC_048534.1	21828071	3+2-	Drosophila_subobscura_NC_048534.1	21828256	3+2-	INV	-228	39	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048534.1	21902699	44+0-	Drosophila_subobscura_NC_048534.1	21903449	0+45-	DEL	828	99	44	OF58_mate_proc_dupmarc_bwamem2.bam|44	0.05
Drosophila_subobscura_NC_048534.1	21907077	2+16-	Drosophila_subobscura_NC_048534.1	21924918	23+17-	INV	17246	99	15	OF58_mate_proc_dupmarc_bwamem2.bam|15	1.62
Drosophila_subobscura_NC_048534.1	21907276	0+2-	Drosophila_subobscura_NC_048534.1	21924918	23+17-	INV	16991	34	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.63
Drosophila_subobscura_NC_048534.1	21908593	0+8-	Drosophila_subobscura_NC_048534.1	21923125	1+8-	INV	14203	99	8	OF58_mate_proc_dupmarc_bwamem2.bam|8	1.71
Drosophila_subobscura_NC_048534.1	21909031	3+0-	Drosophila_subobscura_NC_048534.1	21922276	3+3-	INV	12942	72	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	1.77
Drosophila_subobscura_NC_048534.1	21909741	10+9-	Drosophila_subobscura_NC_048534.1	21921625	10+10-	INV	11576	99	10	OF58_mate_proc_dupmarc_bwamem2.bam|10	1.85
Drosophila_subobscura_NC_048534.1	21909741	10+9-	Drosophila_subobscura_NC_048534.1	21921985	2+9-	INV	11932	99	9	OF58_mate_proc_dupmarc_bwamem2.bam|9	1.83
Drosophila_subobscura_NC_048534.1	21910056	5+11-	Drosophila_subobscura_NC_048534.1	21921625	10+10-	INV	11278	99	10	OF58_mate_proc_dupmarc_bwamem2.bam|10	1.85
Drosophila_subobscura_NC_048534.1	21910056	5+11-	Drosophila_subobscura_NC_048534.1	21921296	6+11-	INV	10950	76	5	OF58_mate_proc_dupmarc_bwamem2.bam|5	1.83
Drosophila_subobscura_NC_048534.1	21910604	1+11-	Drosophila_subobscura_NC_048534.1	21921296	6+11-	INV	10473	99	11	OF58_mate_proc_dupmarc_bwamem2.bam|11	1.86
Drosophila_subobscura_NC_048534.1	21930205	5+0-	Drosophila_subobscura_NC_048534.1	21932669	0+3-	DEL	2433	36	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	1.87
