#Software: unstable (commit nogit)
#Command: breakdancer-max -o Drosophila_subobscura_NC_048532.1 Puntos_rotura/OF58_puntos_rotura_bwamem2.cfg 
#Library Statistics:
#OF58_mate_proc_dupmarc_bwamem2.bam	mean:308.84	std:106.42	uppercutoff:706.3	lowercutoff:0	readlen:99.5	library:OF58	reflen:23815271	seqcov:38.4522	phycov:59.6763	1:5694	2:25483	4:9200	8:6054	32:27813
#Chr1	Pos1	Orientation1	Chr2	Pos2	Orientation2	Type	Size	Score	num_Reads	num_Reads_lib	OF58_mate_proc_dupmarc_bwamem2.bam
Drosophila_subobscura_NC_048532.1	17279105	6+0-	Drosophila_subobscura_NC_048532.1	17279735	0+3-	DEL	595	38	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	1.87
Drosophila_subobscura_NC_048532.1	17281363	27+53-	Drosophila_subobscura_NC_048532.1	17281696	33+16-	DEL	460	99	16	OF58_mate_proc_dupmarc_bwamem2.bam|16	1.92
Drosophila_subobscura_NC_048532.1	17387792	39+0-	Drosophila_subobscura_NC_048532.1	17391110	0+40-	DEL	3331	99	39	OF58_mate_proc_dupmarc_bwamem2.bam|39	0.25
Drosophila_subobscura_NC_048532.1	17486054	4+0-	Drosophila_subobscura_NC_048532.1	17486146	4+0-	INV	-244	48	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	17570042	27+0-	Drosophila_subobscura_NC_048532.1	17570740	0+24-	DEL	765	99	24	OF58_mate_proc_dupmarc_bwamem2.bam|24	0.09
Drosophila_subobscura_NC_048532.1	17806262	11+6-	Drosophila_subobscura_NC_048532.1	17806310	11+6-	ITX	-245	99	6	OF58_mate_proc_dupmarc_bwamem2.bam|6	NA
Drosophila_subobscura_NC_048532.1	17806753	46+9-	Drosophila_subobscura_NC_048532.1	17806794	46+9-	ITX	-234	99	6	OF58_mate_proc_dupmarc_bwamem2.bam|6	NA
Drosophila_subobscura_NC_048532.1	17811942	31+4-	Drosophila_subobscura_NC_048532.1	17812042	31+4-	ITX	-235	91	4	OF58_mate_proc_dupmarc_bwamem2.bam|4	NA
Drosophila_subobscura_NC_048532.1	18016161	37+0-	Drosophila_subobscura_NC_048532.1	18016900	0+37-	DEL	813	99	37	OF58_mate_proc_dupmarc_bwamem2.bam|37	0.08
Drosophila_subobscura_NC_048532.1	18201346	59+0-	Drosophila_subobscura_NC_048532.1	18202956	0+59-	DEL	1665	99	59	OF58_mate_proc_dupmarc_bwamem2.bam|59	0.23
Drosophila_subobscura_NC_048532.1	18219885	2+2-	Drosophila_subobscura_NC_048532.1	18219952	2+2-	INV	-256	62	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	18325809	48+0-	Drosophila_subobscura_NC_048532.1	18326536	0+48-	DEL	780	99	48	OF58_mate_proc_dupmarc_bwamem2.bam|48	0.09
Drosophila_subobscura_NC_048532.1	18400629	50+0-	Drosophila_subobscura_NC_048532.1	18402205	0+46-	DEL	1681	99	46	OF58_mate_proc_dupmarc_bwamem2.bam|46	0.28
Drosophila_subobscura_NC_048532.1	18428073	43+0-	Drosophila_subobscura_NC_048532.1	18428845	0+45-	DEL	839	99	43	OF58_mate_proc_dupmarc_bwamem2.bam|43	0.68
Drosophila_subobscura_NC_048532.1	18587410	2+2-	Drosophila_subobscura_NC_048532.1	18587461	2+2-	INV	-251	51	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	18395105	32+27-	Drosophila_subobscura_NC_048532.1	18777918	25+43-	INV	382499	99	25	OF58_mate_proc_dupmarc_bwamem2.bam|25	2.01
Drosophila_subobscura_NC_048532.1	18395105	32+27-	Drosophila_subobscura_NC_048532.1	18778160	0+29-	INV	382749	99	25	OF58_mate_proc_dupmarc_bwamem2.bam|25	2.01
Drosophila_subobscura_NC_048532.1	18395532	39+49-	Drosophila_subobscura_NC_048532.1	18777918	25+43-	INV	382098	99	41	OF58_mate_proc_dupmarc_bwamem2.bam|41	2.00
Drosophila_subobscura_NC_048532.1	18395532	39+49-	Drosophila_subobscura_NC_048532.1	18778160	0+29-	INV	382300	48	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	2.00
Drosophila_subobscura_NC_048532.1	18395532	39+49-	Drosophila_subobscura_NC_048532.1	18777036	29+40-	INV	381189	72	4	OF58_mate_proc_dupmarc_bwamem2.bam|4	1.99
Drosophila_subobscura_NC_048532.1	18395532	39+49-	Drosophila_subobscura_NC_048532.1	18777533	13+10-	INV	381720	99	13	OF58_mate_proc_dupmarc_bwamem2.bam|13	2.00
Drosophila_subobscura_NC_048532.1	18777036	29+40-	Drosophila_subobscura_NC_048532.1	18777355	13+10-	DEL	411	43	4	OF58_mate_proc_dupmarc_bwamem2.bam|4	1.75
Drosophila_subobscura_NC_048532.1	18732116	50+36-	Drosophila_subobscura_NC_048532.1	18732447	50+36-	ITX	-260	99	36	OF58_mate_proc_dupmarc_bwamem2.bam|36	NA
Drosophila_subobscura_NC_048532.1	18779480	4+4-	Drosophila_subobscura_NC_048532.1	18779628	4+4-	INV	-251	45	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	18787910	49+0-	Drosophila_subobscura_NC_048532.1	18788787	0+48-	DEL	963	99	48	OF58_mate_proc_dupmarc_bwamem2.bam|48	0.28
Drosophila_subobscura_NC_048532.1	19047410	47+0-	Drosophila_subobscura_NC_048532.1	19049022	0+45-	DEL	1639	99	45	OF58_mate_proc_dupmarc_bwamem2.bam|45	0.22
Drosophila_subobscura_NC_048532.1	19176535	38+2-	Drosophila_subobscura_NC_048532.1	19177823	0+38-	DEL	1364	99	38	OF58_mate_proc_dupmarc_bwamem2.bam|38	0.08
Drosophila_subobscura_NC_048532.1	19181289	11+9-	Drosophila_subobscura_NC_048532.1	19181390	11+9-	ITX	-276	99	9	OF58_mate_proc_dupmarc_bwamem2.bam|9	NA
Drosophila_subobscura_NC_048532.1	19276363	88+50-	Drosophila_subobscura_NC_048532.1	19276649	88+50-	ITX	-261	99	48	OF58_mate_proc_dupmarc_bwamem2.bam|48	NA
Drosophila_subobscura_NC_048532.1	19296992	47+0-	Drosophila_subobscura_NC_048532.1	19298649	0+47-	DEL	1726	99	47	OF58_mate_proc_dupmarc_bwamem2.bam|47	0.08
Drosophila_subobscura_NC_048532.1	19366471	38+0-	Drosophila_subobscura_NC_048532.1	19371964	0+38-	DEL	5569	99	38	OF58_mate_proc_dupmarc_bwamem2.bam|38	0.04
Drosophila_subobscura_NC_048532.1	19602529	36+0-	Drosophila_subobscura_NC_048532.1	19603255	0+36-	DEL	781	99	36	OF58_mate_proc_dupmarc_bwamem2.bam|36	0.06
Drosophila_subobscura_NC_048532.1	19657209	19+0-	Drosophila_subobscura_NC_048532.1	19659918	1+30-	DEL	2816	99	12	OF58_mate_proc_dupmarc_bwamem2.bam|12	0.01
Drosophila_subobscura_NC_048532.1	19789573	1+4-	Drosophila_subobscura_NC_048532.1	19789701	1+4-	INV	-170	46	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	19829988	24+0-	Drosophila_subobscura_NC_048532.1	19830507	5+5-	DEL	605	43	4	OF58_mate_proc_dupmarc_bwamem2.bam|4	0.25
Drosophila_subobscura_NC_048532.1	19911860	6+9-	Drosophila_subobscura_NC_048532.1	19911990	6+9-	ITX	-248	99	6	OF58_mate_proc_dupmarc_bwamem2.bam|6	NA
Drosophila_subobscura_NC_048532.1	20058961	47+0-	Drosophila_subobscura_NC_048532.1	20059649	0+46-	DEL	758	99	46	OF58_mate_proc_dupmarc_bwamem2.bam|46	0.41
Drosophila_subobscura_NC_048532.1	20098878	2+0-	Drosophila_subobscura_NC_048532.1	20099064	2+0-	INV	-112	55	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.03
Drosophila_subobscura_NC_048532.1	20343668	23+5-	Drosophila_subobscura_NC_048532.1	20343866	28+13-	INV	-107	99	12	OF58_mate_proc_dupmarc_bwamem2.bam|12	NA
Drosophila_subobscura_NC_048532.1	20343668	23+5-	Drosophila_subobscura_NC_048532.1	20344620	0+42-	DEL	879	99	10	OF58_mate_proc_dupmarc_bwamem2.bam|10	0.11
Drosophila_subobscura_NC_048532.1	20343866	28+13-	Drosophila_subobscura_NC_048532.1	20344971	0+42-	INV	666	99	13	OF58_mate_proc_dupmarc_bwamem2.bam|13	0.10
Drosophila_subobscura_NC_048532.1	20910266	50+1-	Drosophila_subobscura_NC_048532.1	20911945	0+49-	DEL	1720	99	49	OF58_mate_proc_dupmarc_bwamem2.bam|49	0.06
Drosophila_subobscura_NC_048532.1	20969196	33+0-	Drosophila_subobscura_NC_048532.1	20978762	0+33-	DEL	9640	99	33	OF58_mate_proc_dupmarc_bwamem2.bam|33	0.01
Drosophila_subobscura_NC_048532.1	21127849	4+0-	Drosophila_subobscura_NC_048532.1	21127982	4+0-	INV	-155	46	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	21141485	30+1-	Drosophila_subobscura_NC_048532.1	21142196	0+30-	DEL	810	99	30	OF58_mate_proc_dupmarc_bwamem2.bam|30	0.10
Drosophila_subobscura_NC_048532.1	21149847	4+0-	Drosophila_subobscura_NC_048532.1	21149996	4+0-	INV	-236	45	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	21200781	2+2-	Drosophila_subobscura_NC_048532.1	21200866	2+2-	INV	-258	58	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	21241275	35+0-	Drosophila_subobscura_NC_048532.1	21242010	0+36-	DEL	794	99	35	OF58_mate_proc_dupmarc_bwamem2.bam|35	0.22
Drosophila_subobscura_NC_048532.1	21251436	45+0-	Drosophila_subobscura_NC_048532.1	21252193	0+44-	DEL	849	99	44	OF58_mate_proc_dupmarc_bwamem2.bam|44	0.06
Drosophila_subobscura_NC_048532.1	21358061	14+28-	Drosophila_subobscura_NC_048532.1	21358191	14+28-	ITX	-291	99	5	OF58_mate_proc_dupmarc_bwamem2.bam|5	NA
Drosophila_subobscura_NC_048532.1	21358287	14+28-	Drosophila_subobscura_NC_048532.1	21359108	1+3-	DEL	893	35	3	OF58_mate_proc_dupmarc_bwamem2.bam|3	0.18
Drosophila_subobscura_NC_048532.1	21494482	40+0-	Drosophila_subobscura_NC_048532.1	21496126	2+45-	DEL	1679	99	40	OF58_mate_proc_dupmarc_bwamem2.bam|40	0.09
Drosophila_subobscura_NC_048532.1	21621803	2+2-	Drosophila_subobscura_NC_048532.1	21822416	1+2-	DEL	200535	46	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	2.06
Drosophila_subobscura_NC_048532.1	21727901	4+0-	Drosophila_subobscura_NC_048532.1	21728019	4+0-	INV	-204	47	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	21785176	42+0-	Drosophila_subobscura_NC_048532.1	21788112	0+42-	DEL	3017	99	42	OF58_mate_proc_dupmarc_bwamem2.bam|42	1.61
Drosophila_subobscura_NC_048532.1	21811562	12+0-	Drosophila_subobscura_NC_048532.1	21814762	11+10-	INV	2939	99	10	OF58_mate_proc_dupmarc_bwamem2.bam|10	1.83
Drosophila_subobscura_NC_048532.1	21811973	0+11-	Drosophila_subobscura_NC_048532.1	21814762	11+10-	INV	2514	99	10	OF58_mate_proc_dupmarc_bwamem2.bam|10	1.93
Drosophila_subobscura_NC_048532.1	21822695	6+11-	Drosophila_subobscura_NC_048532.1	21823061	5+15-	ITX	-197	45	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	0.72
Drosophila_subobscura_NC_048532.1	21930150	14+10-	Drosophila_subobscura_NC_048532.1	21930353	14+10-	ITX	-276	99	10	OF58_mate_proc_dupmarc_bwamem2.bam|10	NA
Drosophila_subobscura_NC_048532.1	21973490	10+0-	Drosophila_subobscura_NC_048532.1	21974141	15+21-	INV	66	99	20	OF58_mate_proc_dupmarc_bwamem2.bam|20	0.37
Drosophila_subobscura_NC_048532.1	22131447	47+0-	Drosophila_subobscura_NC_048532.1	22132096	0+45-	DEL	734	99	45	OF58_mate_proc_dupmarc_bwamem2.bam|45	0.08
Drosophila_subobscura_NC_048532.1	22340833	37+0-	Drosophila_subobscura_NC_048532.1	22341991	0+37-	DEL	1210	99	37	OF58_mate_proc_dupmarc_bwamem2.bam|37	0.05
Drosophila_subobscura_NC_048532.1	22415499	45+0-	Drosophila_subobscura_NC_048532.1	22416226	0+45-	DEL	804	99	45	OF58_mate_proc_dupmarc_bwamem2.bam|45	0.14
Drosophila_subobscura_NC_048532.1	22435647	2+2-	Drosophila_subobscura_NC_048532.1	22435684	2+2-	INV	-219	53	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	22479470	38+0-	Drosophila_subobscura_NC_048532.1	22480638	0+38-	DEL	1223	99	38	OF58_mate_proc_dupmarc_bwamem2.bam|38	0.04
Drosophila_subobscura_NC_048532.1	22523988	69+0-	Drosophila_subobscura_NC_048532.1	22525559	0+67-	DEL	1667	99	67	OF58_mate_proc_dupmarc_bwamem2.bam|67	0.04
Drosophila_subobscura_NC_048532.1	22635629	33+0-	Drosophila_subobscura_NC_048532.1	22637225	0+33-	DEL	1659	99	33	OF58_mate_proc_dupmarc_bwamem2.bam|33	0.12
Drosophila_subobscura_NC_048532.1	22683841	2+0-	Drosophila_subobscura_NC_048532.1	22684387	1+2-	DEL	504	34	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.60
Drosophila_subobscura_NC_048532.1	22776217	2+0-	Drosophila_subobscura_NC_048532.1	22776402	3+0-	INV	-126	55	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	0.94
Drosophila_subobscura_NC_048532.1	22809868	40+0-	Drosophila_subobscura_NC_048532.1	22826327	0+40-	DEL	16529	99	40	OF58_mate_proc_dupmarc_bwamem2.bam|40	0.10
Drosophila_subobscura_NC_048532.1	23067200	42+0-	Drosophila_subobscura_NC_048532.1	23068824	0+42-	DEL	1710	99	42	OF58_mate_proc_dupmarc_bwamem2.bam|42	0.08
Drosophila_subobscura_NC_048532.1	23107829	5+7-	Drosophila_subobscura_NC_048532.1	23108444	5+0-	INV	261	99	5	OF58_mate_proc_dupmarc_bwamem2.bam|5	1.02
Drosophila_subobscura_NC_048532.1	23107829	5+7-	Drosophila_subobscura_NC_048532.1	23109008	0+8-	INV	775	99	7	OF58_mate_proc_dupmarc_bwamem2.bam|7	1.24
Drosophila_subobscura_NC_048532.1	23118460	6+6-	Drosophila_subobscura_NC_048532.1	23118674	6+6-	ITX	-228	40	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	23191038	13+0-	Drosophila_subobscura_NC_048532.1	23192763	13+9-	INV	1506	99	13	OF58_mate_proc_dupmarc_bwamem2.bam|13	1.98
Drosophila_subobscura_NC_048532.1	23191511	2+9-	Drosophila_subobscura_NC_048532.1	23192763	13+9-	INV	1047	99	9	OF58_mate_proc_dupmarc_bwamem2.bam|9	1.95
Drosophila_subobscura_NC_048532.1	23256277	48+0-	Drosophila_subobscura_NC_048532.1	23257007	1+48-	DEL	795	99	48	OF58_mate_proc_dupmarc_bwamem2.bam|48	NA
Drosophila_subobscura_NC_048532.1	23268532	15+0-	Drosophila_subobscura_NC_048532.1	23269276	2+11-	DEL	787	99	11	OF58_mate_proc_dupmarc_bwamem2.bam|11	1.20
Drosophila_subobscura_NC_048532.1	23291573	30+0-	Drosophila_subobscura_NC_048532.1	23292649	0+27-	DEL	1087	99	26	OF58_mate_proc_dupmarc_bwamem2.bam|26	0.01
Drosophila_subobscura_NC_048532.1	23349186	26+25-	Drosophila_subobscura_NC_048532.1	23349642	26+25-	ITX	-134	99	25	OF58_mate_proc_dupmarc_bwamem2.bam|25	NA
Drosophila_subobscura_NC_048532.1	23372818	46+0-	Drosophila_subobscura_NC_048532.1	23382059	0+45-	DEL	9298	99	45	OF58_mate_proc_dupmarc_bwamem2.bam|45	0.03
Drosophila_subobscura_NC_048532.1	23498011	39+0-	Drosophila_subobscura_NC_048532.1	23503049	0+39-	DEL	5092	99	39	OF58_mate_proc_dupmarc_bwamem2.bam|39	0.04
Drosophila_subobscura_NC_048532.1	23517572	2+0-	Drosophila_subobscura_NC_048532.1	23518143	0+2-	DEL	508	37	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.64
Drosophila_subobscura_NC_048532.1	22935	27+51-	Drosophila_subobscura_NC_048532.1	23792210	1+4-	INV	23769276	33	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	2.00
Drosophila_subobscura_NC_048532.1	13101584	0+33-	Drosophila_subobscura_NC_048532.1	23658241	2+7-	ITX	10556021	38	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.98
Drosophila_subobscura_NC_048532.1	23585301	4+0-	Drosophila_subobscura_NC_048532.1	23585391	4+0-	INV	-240	58	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	23591312	38+0-	Drosophila_subobscura_NC_048532.1	23592441	1+36-	DEL	1184	99	36	OF58_mate_proc_dupmarc_bwamem2.bam|36	0.11
Drosophila_subobscura_NC_048532.1	23612409	52+1-	Drosophila_subobscura_NC_048532.1	23613158	0+52-	DEL	829	99	52	OF58_mate_proc_dupmarc_bwamem2.bam|52	0.02
Drosophila_subobscura_NC_048532.1	23626814	63+0-	Drosophila_subobscura_NC_048532.1	23628425	0+63-	DEL	1692	99	63	OF58_mate_proc_dupmarc_bwamem2.bam|63	0.06
Drosophila_subobscura_NC_048532.1	23636757	51+3-	Drosophila_subobscura_NC_048532.1	23641141	1+52-	DEL	4454	99	51	OF58_mate_proc_dupmarc_bwamem2.bam|51	0.03
Drosophila_subobscura_NC_048532.1	23678689	2+2-	Drosophila_subobscura_NC_048532.1	23678739	2+2-	INV	-188	52	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	NA
Drosophila_subobscura_NC_048532.1	23776963	45+0-	Drosophila_subobscura_NC_048532.1	23777730	0+45-	DEL	832	99	45	OF58_mate_proc_dupmarc_bwamem2.bam|45	0.07
Drosophila_subobscura_NC_048532.1	23779471	51+12-	Drosophila_subobscura_NC_048532.1	23780209	0+57-	DEL	793	99	51	OF58_mate_proc_dupmarc_bwamem2.bam|51	0.09
Drosophila_subobscura_NC_048532.1	23810864	1+6-	Drosophila_subobscura_NC_048532.1	23814220	9+25-	ITX	2787	35	2	OF58_mate_proc_dupmarc_bwamem2.bam|2	1.69
